[2021-02-09 21:12:20.041 +09:00] Logging started.
[2021-02-09 21:12:20.045 +09:00] Timezone offset: +09:00
[2021-02-09 21:12:20.070 +09:00] Waiting for players...
[2021-02-09 21:12:29.360 +09:00] Requested challenge for incoming connection from endpoint 211.187.127.126:56316.
[2021-02-09 21:12:29.437 +09:00] Requested challenge for incoming connection from endpoint 192.168.0.1:51150.
[2021-02-09 21:12:29.688 +09:00] Requested challenge for incoming connection from endpoint 175.116.70.90:53933.
[2021-02-09 21:12:29.875 +09:00] Security challenge response of incoming connection from endpoint 211.187.127.126:56317 has been accepted.
[2021-02-09 21:12:29.906 +09:00] Player 76561199112849985@steam preauthenticated from endpoint 211.187.127.126:56317.
[2021-02-09 21:12:29.954 +09:00] Security challenge response of incoming connection from endpoint 192.168.0.1:51151 has been accepted.
[2021-02-09 21:12:29.985 +09:00] Player 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:51151.
[2021-02-09 21:12:30.233 +09:00] Security challenge response of incoming connection from endpoint 175.116.70.90:53934 has been accepted.
[2021-02-09 21:12:30.266 +09:00] Player 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:53934.
[2021-02-09 21:12:32.797 +09:00] [STDOUT] [AmplifyBloom] Null graphics device detected. Skipping effect silently.
[2021-02-09 21:12:32.803 +09:00] [STDOUT] (Filename: C:\buildslave\unity\build\Runtime/Export/Debug/Debug.bindings.h Line: 35)
[2021-02-09 21:12:32.808 +09:00] [STDOUT] Setting 07LastRoundrestartTime to 10260
[2021-02-09 21:12:32.815 +09:00] [ERROR] [Exiled.Events] Method "OnJoined" of the class "TextChat.Events.PlayerHandler" caused an exception when handling the event "Exiled.Events.Events+CustomEventHandler`1[[Exiled.Events.EventArgs.JoinedEventArgs, Exiled.Events, Version=2.1.31.0, Culture=neutral, PublicKeyToken=null]]"
[2021-02-09 21:12:32.843 +09:00] [ERROR] [Exiled.Events] System.NullReferenceException: Object reference not set to an instance of an object
  at Exiled.API.Features.Player.get_RawUserId () [0x0000d] in <96f016e0fff44e9998579596fcb76126>:0 
  at TextChat.Events.PlayerHandler.OnJoined (Exiled.Events.EventArgs.JoinedEventArgs ev) [0x00042] in <f455936f696741618c65116a7c62559e>:0 
  at Exiled.Events.Extensions.Event.InvokeSafely[T] (Exiled.Events.Events+CustomEventHandler`1[TEventArgs] ev, T arg) [0x00024] in <a03fd96899744b31b487757358e08669>:0
[2021-02-09 21:12:33.437 +09:00] [STDOUT] [AmplifyBloom] Null graphics device detected. Skipping effect silently.
[2021-02-09 21:12:33.442 +09:00] [STDOUT] (Filename: C:\buildslave\unity\build\Runtime/Export/Debug/Debug.bindings.h Line: 35)
[2021-02-09 21:12:33.447 +09:00] [STDOUT] Setting 07LastRoundrestartTime to 12972
[2021-02-09 21:12:33.458 +09:00] [ERROR] [Exiled.Events] Method "OnJoined" of the class "TextChat.Events.PlayerHandler" caused an exception when handling the event "Exiled.Events.Events+CustomEventHandler`1[[Exiled.Events.EventArgs.JoinedEventArgs, Exiled.Events, Version=2.1.31.0, Culture=neutral, PublicKeyToken=null]]"
[2021-02-09 21:12:33.490 +09:00] [ERROR] [Exiled.Events] System.NullReferenceException: Object reference not set to an instance of an object
  at Exiled.API.Features.Player.get_RawUserId () [0x0000d] in <96f016e0fff44e9998579596fcb76126>:0 
  at TextChat.Events.PlayerHandler.OnJoined (Exiled.Events.EventArgs.JoinedEventArgs ev) [0x00042] in <f455936f696741618c65116a7c62559e>:0 
  at Exiled.Events.Extensions.Event.InvokeSafely[T] (Exiled.Events.Events+CustomEventHandler`1[TEventArgs] ev, T arg) [0x00024] in <a03fd96899744b31b487757358e08669>:0
[2021-02-09 21:12:33.580 +09:00] [STDOUT] [AmplifyBloom] Null graphics device detected. Skipping effect silently.
[2021-02-09 21:12:33.585 +09:00] [STDOUT] (Filename: C:\buildslave\unity\build\Runtime/Export/Debug/Debug.bindings.h Line: 35)
[2021-02-09 21:12:33.592 +09:00] [ERROR] [Exiled.Events] Method "OnJoined" of the class "TextChat.Events.PlayerHandler" caused an exception when handling the event "Exiled.Events.Events+CustomEventHandler`1[[Exiled.Events.EventArgs.JoinedEventArgs, Exiled.Events, Version=2.1.31.0, Culture=neutral, PublicKeyToken=null]]"
[2021-02-09 21:12:33.598 +09:00] [STDOUT] Setting 07LastRoundrestartTime to 14400
[2021-02-09 21:12:33.615 +09:00] [ERROR] [Exiled.Events] System.NullReferenceException: Object reference not set to an instance of an object
  at Exiled.API.Features.Player.get_RawUserId () [0x0000d] in <96f016e0fff44e9998579596fcb76126>:0 
  at TextChat.Events.PlayerHandler.OnJoined (Exiled.Events.EventArgs.JoinedEventArgs ev) [0x00042] in <f455936f696741618c65116a7c62559e>:0 
  at Exiled.Events.Extensions.Event.InvokeSafely[T] (Exiled.Events.Events+CustomEventHandler`1[TEventArgs] ev, T arg) [0x00024] in <a03fd96899744b31b487757358e08669>:0
[2021-02-09 21:12:37.232 +09:00] Accepted authentication token of user 76561199112849985@steam signed by Gravelines 2. No active global bans.
[2021-02-09 21:12:37.264 +09:00] 76561199112849985@steam authenticated from endpoint 211.187.127.126:56317. Player ID assigned: 2. Auth token serial number: Z3svVxOYsqrvCHXq
[2021-02-09 21:12:37.296 +09:00] Nickname of 76561199112849985@steam is now 하냥.
[2021-02-09 21:12:37.328 +09:00] Player 하냥 (76561199112849985@steam) (2) connected with the IP: 211.187.127.126
[2021-02-09 21:12:38.020 +09:00] Accepted authentication token of user 76561198956540241@steam signed by Gravelines 2. No active global bans.
[2021-02-09 21:12:38.051 +09:00] 76561198956540241@steam authenticated from endpoint 175.116.70.90:53934. Player ID assigned: 4. Auth token serial number: QqIP13xLG46th4Qd
[2021-02-09 21:12:38.084 +09:00] Nickname of 76561198956540241@steam is now 사랑해요 댕댕씨.
[2021-02-09 21:12:39.264 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.271 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.280 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.288 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.314 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.321 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.333 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.340 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.347 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.355 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.364 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.371 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.381 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.388 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.415 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.422 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.432 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.439 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.448 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.456 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.466 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.473 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.483 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.490 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.500 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.507 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.515 +09:00] Authentication token of player 76561199112849985@steam has been confirmed by central server.
[2021-02-09 21:12:39.533 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.540 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.548 +09:00] Authentication token of player 76561198956540241@steam has been confirmed by central server.
[2021-02-09 21:12:39.555 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.561 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.567 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.576 +09:00] Authentication token of player 76561198254130933@steam has been confirmed by central server.
[2021-02-09 21:12:39.582 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.589 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.595 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.601 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.609 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.634 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.641 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.650 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.658 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.667 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.675 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.684 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.691 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.701 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.708 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.734 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.741 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.751 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.758 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.768 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.775 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.785 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.792 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.802 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.809 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.819 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.826 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.852 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.860 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.869 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.876 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.885 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.894 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.903 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.910 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.919 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.926 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.953 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.960 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.969 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.977 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.986 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:39.993 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:40.003 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:40.010 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:40.020 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:40.028 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:12:52.255 +09:00] Player 사랑해요 댕댕씨 (76561198956540241@steam) (4) disconnected
[2021-02-09 21:12:52.286 +09:00] [ERROR] [Exiled.Events] Method "OnLeft" of the class "TextChat.Events.PlayerHandler" caused an exception when handling the event "Exiled.Events.Events+CustomEventHandler`1[[Exiled.Events.EventArgs.LeftEventArgs, Exiled.Events, Version=2.1.31.0, Culture=neutral, PublicKeyToken=null]]"
[2021-02-09 21:12:52.319 +09:00] [ERROR] [Exiled.Events] System.ArgumentNullException: Value cannot be null.
Parameter name: entity
  at LiteDB.LiteCollection`1[T].Upsert (T entity) [0x00008] in <ca87e3e06962463fb463e94e3bd88728>:0 
  at TextChat.Events.PlayerHandler.OnLeft (Exiled.Events.EventArgs.LeftEventArgs ev) [0x00061] in <f455936f696741618c65116a7c62559e>:0 
  at Exiled.Events.Extensions.Event.InvokeSafely[T] (Exiled.Events.Events+CustomEventHandler`1[TEventArgs] ev, T arg) [0x00024] in <a03fd96899744b31b487757358e08669>:0
[2021-02-09 21:12:52.349 +09:00] [DEBUG] [DCReplace] SCP-035 is not installed, skipping method call...
[2021-02-09 21:12:52.381 +09:00] [DEBUG] [DCReplace] CISpy is not installed, skipping method call...
[2021-02-09 21:12:56.632 +09:00] Refreshed public key of central server - key hash not changed.
[2021-02-09 21:13:00.335 +09:00] New round has been started.
[2021-02-09 21:13:01.338 +09:00] [INFO] [BroadcastPlugin] 이 서버는 ombe1229의 브로드캐스트 플러그인을 사용 중입니다.
[2021-02-09 21:13:01.369 +09:00] [INFO] [ChopperDrop-2.4] Starting Chopper Thread.
[2021-02-09 21:13:01.401 +09:00] [INFO] [RespawnTimer] RespawnTimer coroutine started successfully! The timer will be refreshed every 1 second/s!
[2021-02-09 21:13:09.081 +09:00] Player Goldmilk777 (76561198254130933@steam) (3) disconnected
[2021-02-09 21:13:09.113 +09:00] [ERROR] [Exiled.Events] Method "OnLeft" of the class "TextChat.Events.PlayerHandler" caused an exception when handling the event "Exiled.Events.Events+CustomEventHandler`1[[Exiled.Events.EventArgs.LeftEventArgs, Exiled.Events, Version=2.1.31.0, Culture=neutral, PublicKeyToken=null]]"
[2021-02-09 21:13:09.144 +09:00] [ERROR] [Exiled.Events] System.ArgumentNullException: Value cannot be null.
Parameter name: entity
  at LiteDB.LiteCollection`1[T].Upsert (T entity) [0x00008] in <ca87e3e06962463fb463e94e3bd88728>:0 
  at TextChat.Events.PlayerHandler.OnLeft (Exiled.Events.EventArgs.LeftEventArgs ev) [0x00061] in <f455936f696741618c65116a7c62559e>:0 
  at Exiled.Events.Extensions.Event.InvokeSafely[T] (Exiled.Events.Events+CustomEventHandler`1[TEventArgs] ev, T arg) [0x00024] in <a03fd96899744b31b487757358e08669>:0
[2021-02-09 21:13:09.172 +09:00] [DEBUG] [DCReplace] SCP-035 is not installed, skipping method call...
[2021-02-09 21:13:09.205 +09:00] [DEBUG] [DCReplace] CISpy is not installed, skipping method call...
[2021-02-09 21:13:32.131 +09:00] Requested challenge for incoming connection from endpoint 192.168.0.1:52059.
[2021-02-09 21:13:32.660 +09:00] Security challenge response of incoming connection from endpoint 192.168.0.1:52060 has been accepted.
[2021-02-09 21:13:32.691 +09:00] Player 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:52060.
[2021-02-09 21:13:36.178 +09:00] [STDOUT] [AmplifyBloom] Null graphics device detected. Skipping effect silently.
[2021-02-09 21:13:36.183 +09:00] [STDOUT] (Filename: C:\buildslave\unity\build\Runtime/Export/Debug/Debug.bindings.h Line: 35)
