[2021-02-09 21:15:14.363 +09:00] Logging started.
[2021-02-09 21:15:14.367 +09:00] Timezone offset: +09:00
[2021-02-09 21:15:14.391 +09:00] Waiting for players...
[2021-02-09 21:15:27.721 +09:00] Requested challenge for incoming connection from endpoint 211.187.127.126:50290.
[2021-02-09 21:15:27.939 +09:00] Requested challenge for incoming connection from endpoint 192.168.0.1:60812.
[2021-02-09 21:15:28.001 +09:00] Requested challenge for incoming connection from endpoint 175.116.70.90:61022.
[2021-02-09 21:15:28.253 +09:00] Security challenge response of incoming connection from endpoint 211.187.127.126:50291 has been accepted.
[2021-02-09 21:15:28.268 +09:00] Player 76561199112849985@steam preauthenticated from endpoint 211.187.127.126:50291.
[2021-02-09 21:15:28.454 +09:00] Security challenge response of incoming connection from endpoint 192.168.0.1:60813 has been accepted.
[2021-02-09 21:15:28.486 +09:00] Player 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:60813.
[2021-02-09 21:15:28.517 +09:00] Security challenge response of incoming connection from endpoint 175.116.70.90:61023 has been accepted.
[2021-02-09 21:15:28.550 +09:00] Player 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:61023.
[2021-02-09 21:15:31.055 +09:00] [STDOUT] [AmplifyBloom] Null graphics device detected. Skipping effect silently.
[2021-02-09 21:15:31.060 +09:00] [STDOUT] (Filename: C:\buildslave\unity\build\Runtime/Export/Debug/Debug.bindings.h Line: 35)
[2021-02-09 21:15:31.067 +09:00] [ERROR] [Exiled.Events] Method "OnJoined" of the class "TextChat.Events.PlayerHandler" caused an exception when handling the event "Exiled.Events.Events+CustomEventHandler`1[[Exiled.Events.EventArgs.JoinedEventArgs, Exiled.Events, Version=2.1.31.0, Culture=neutral, PublicKeyToken=null]]"
[2021-02-09 21:15:31.072 +09:00] [STDOUT] Setting 07LastRoundrestartTime to 13262
[2021-02-09 21:15:31.099 +09:00] [ERROR] [Exiled.Events] System.NullReferenceException: Object reference not set to an instance of an object
  at Exiled.API.Features.Player.get_RawUserId () [0x0000d] in <96f016e0fff44e9998579596fcb76126>:0 
  at TextChat.Events.PlayerHandler.OnJoined (Exiled.Events.EventArgs.JoinedEventArgs ev) [0x00042] in <f455936f696741618c65116a7c62559e>:0 
  at Exiled.Events.Extensions.Event.InvokeSafely[T] (Exiled.Events.Events+CustomEventHandler`1[TEventArgs] ev, T arg) [0x00024] in <a03fd96899744b31b487757358e08669>:0
[2021-02-09 21:15:31.844 +09:00] [STDOUT] [AmplifyBloom] Null graphics device detected. Skipping effect silently.
[2021-02-09 21:15:31.849 +09:00] [STDOUT] (Filename: C:\buildslave\unity\build\Runtime/Export/Debug/Debug.bindings.h Line: 35)
[2021-02-09 21:15:31.856 +09:00] [ERROR] [Exiled.Events] Method "OnJoined" of the class "TextChat.Events.PlayerHandler" caused an exception when handling the event "Exiled.Events.Events+CustomEventHandler`1[[Exiled.Events.EventArgs.JoinedEventArgs, Exiled.Events, Version=2.1.31.0, Culture=neutral, PublicKeyToken=null]]"
[2021-02-09 21:15:31.860 +09:00] [STDOUT] Setting 07LastRoundrestartTime to 16513
[2021-02-09 21:15:31.881 +09:00] [ERROR] [Exiled.Events] System.NullReferenceException: Object reference not set to an instance of an object
  at Exiled.API.Features.Player.get_RawUserId () [0x0000d] in <96f016e0fff44e9998579596fcb76126>:0 
  at TextChat.Events.PlayerHandler.OnJoined (Exiled.Events.EventArgs.JoinedEventArgs ev) [0x00042] in <f455936f696741618c65116a7c62559e>:0 
  at Exiled.Events.Extensions.Event.InvokeSafely[T] (Exiled.Events.Events+CustomEventHandler`1[TEventArgs] ev, T arg) [0x00024] in <a03fd96899744b31b487757358e08669>:0
[2021-02-09 21:15:32.046 +09:00] [STDOUT] [AmplifyBloom] Null graphics device detected. Skipping effect silently.
[2021-02-09 21:15:32.051 +09:00] [STDOUT] (Filename: C:\buildslave\unity\build\Runtime/Export/Debug/Debug.bindings.h Line: 35)
[2021-02-09 21:15:32.058 +09:00] [ERROR] [Exiled.Events] Method "OnJoined" of the class "TextChat.Events.PlayerHandler" caused an exception when handling the event "Exiled.Events.Events+CustomEventHandler`1[[Exiled.Events.EventArgs.JoinedEventArgs, Exiled.Events, Version=2.1.31.0, Culture=neutral, PublicKeyToken=null]]"
[2021-02-09 21:15:32.062 +09:00] [STDOUT] Setting 07LastRoundrestartTime to 18240
[2021-02-09 21:15:32.087 +09:00] [ERROR] [Exiled.Events] System.NullReferenceException: Object reference not set to an instance of an object
  at Exiled.API.Features.Player.get_RawUserId () [0x0000d] in <96f016e0fff44e9998579596fcb76126>:0 
  at TextChat.Events.PlayerHandler.OnJoined (Exiled.Events.EventArgs.JoinedEventArgs ev) [0x00042] in <f455936f696741618c65116a7c62559e>:0 
  at Exiled.Events.Extensions.Event.InvokeSafely[T] (Exiled.Events.Events+CustomEventHandler`1[TEventArgs] ev, T arg) [0x00024] in <a03fd96899744b31b487757358e08669>:0
[2021-02-09 21:15:35.307 +09:00] Accepted authentication token of user 76561199112849985@steam signed by Gravelines 2. No active global bans.
[2021-02-09 21:15:35.338 +09:00] 76561199112849985@steam authenticated from endpoint 211.187.127.126:50291. Player ID assigned: 2. Auth token serial number: niQEPejWVlkoKHxJ
[2021-02-09 21:15:35.369 +09:00] Nickname of 76561199112849985@steam is now 하냥.
[2021-02-09 21:15:35.400 +09:00] Player 하냥 (76561199112849985@steam) (2) connected with the IP: 211.187.127.126
[2021-02-09 21:15:36.056 +09:00] Accepted authentication token of user 76561198956540241@steam signed by Gravelines 2. No active global bans.
[2021-02-09 21:15:36.089 +09:00] 76561198956540241@steam authenticated from endpoint 175.116.70.90:61023. Player ID assigned: 3. Auth token serial number: 6niFjWrJtM4GwTE2
[2021-02-09 21:15:36.120 +09:00] Nickname of 76561198956540241@steam is now Mini 049.
[2021-02-09 21:15:37.608 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.616 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.625 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.632 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.641 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.649 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.675 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.683 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.692 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.699 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.708 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.716 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.725 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.733 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.742 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.749 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.775 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.782 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.792 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.800 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.809 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.816 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.826 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.833 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.843 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.851 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.860 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.868 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.894 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.901 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.911 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.919 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.928 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.936 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.945 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.953 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.962 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.969 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:37.995 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.002 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.012 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.019 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.029 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.035 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.046 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.053 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.062 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.070 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.080 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.087 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.113 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.120 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.130 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.137 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.147 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.154 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.163 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.170 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.181 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.188 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.214 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.220 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.230 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.238 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.247 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:38.255 +09:00] [STDOUT] Look rotation viewing vector is zero
[2021-02-09 21:15:39.659 +09:00] Authentication token of player 76561199112849985@steam has been confirmed by central server.
[2021-02-09 21:15:39.690 +09:00] Authentication token of player 76561198956540241@steam has been confirmed by central server.
[2021-02-09 21:15:39.721 +09:00] Authentication token of player 76561198254130933@steam has been confirmed by central server.
[2021-02-09 21:15:58.780 +09:00] New round has been started.
[2021-02-09 21:15:59.793 +09:00] [INFO] [BroadcastPlugin] 이 서버는 ombe1229의 브로드캐스트 플러그인을 사용 중입니다.
[2021-02-09 21:15:59.822 +09:00] [INFO] [ChopperDrop-2.4] Starting Chopper Thread.
[2021-02-09 21:15:59.852 +09:00] [INFO] [RespawnTimer] RespawnTimer coroutine started successfully! The timer will be refreshed every 1 second/s!
[2021-02-09 21:16:49.737 +09:00] [STDOUT] NaN
[2021-02-09 21:16:49.870 +09:00] [STDOUT] NaN
[2021-02-09 21:16:50.002 +09:00] [STDOUT] NaN
[2021-02-09 21:16:50.138 +09:00] [STDOUT] NaN
[2021-02-09 21:16:50.257 +09:00] [STDOUT] NaN
[2021-02-09 21:16:50.375 +09:00] [STDOUT] NaN
[2021-02-09 21:16:50.509 +09:00] [STDOUT] NaN
[2021-02-09 21:16:50.641 +09:00] [STDOUT] NaN
[2021-02-09 21:16:50.777 +09:00] [STDOUT] NaN
[2021-02-09 21:16:51.046 +09:00] [STDOUT] NaN
[2021-02-09 21:16:55.940 +09:00] [STDOUT] 13.6332
[2021-02-09 21:16:56.075 +09:00] [STDOUT] 13.60833
[2021-02-09 21:16:56.174 +09:00] [STDOUT] 13.4314
[2021-02-09 21:16:56.274 +09:00] [STDOUT] 13.40449
[2021-02-09 21:16:56.409 +09:00] [STDOUT] 13.37624
[2021-02-09 21:16:56.543 +09:00] [STDOUT] 13.46548
[2021-02-09 21:16:56.678 +09:00] [STDOUT] 13.42407
[2021-02-09 21:16:56.796 +09:00] [STDOUT] 13.51386
[2021-02-09 21:16:56.931 +09:00] [STDOUT] 13.4204
[2021-02-09 21:16:57.031 +09:00] [STDOUT] 13.47154
[2021-02-09 21:16:57.148 +09:00] [STDOUT] 13.51747
[2021-02-09 21:16:57.279 +09:00] [STDOUT] 13.52349
[2021-02-09 21:16:57.920 +09:00] [STDOUT] 13.32061
[2021-02-09 21:16:58.038 +09:00] [STDOUT] 13.39222
[2021-02-09 21:16:58.139 +09:00] [STDOUT] 13.36515
[2021-02-09 21:16:58.240 +09:00] [STDOUT] 13.39467
[2021-02-09 21:16:58.375 +09:00] [STDOUT] 13.61662
[2021-02-09 21:16:58.611 +09:00] [STDOUT] 13.68969
[2021-02-09 21:16:58.713 +09:00] [STDOUT] 13.52589
[2021-02-09 21:16:58.982 +09:00] [STDOUT] 13.73985
[2021-02-09 21:16:59.940 +09:00] [STDOUT] 13.66033
[2021-02-09 21:17:00.175 +09:00] [STDOUT] 13.65091
[2021-02-09 21:17:08.491 +09:00] [STDOUT] 7.610841
[2021-02-09 21:17:10.575 +09:00] [STDOUT] 8.31811
[2021-02-09 21:17:10.827 +09:00] [STDOUT] 8.207025
[2021-02-09 21:17:10.945 +09:00] [STDOUT] 8.110031
[2021-02-09 21:17:11.179 +09:00] [STDOUT] 8.216159
[2021-02-09 21:17:11.404 +09:00] [STDOUT] 8.092263
[2021-02-09 21:17:11.498 +09:00] [STDOUT] 8.154621
[2021-02-09 21:17:11.636 +09:00] [STDOUT] 8.061853
[2021-02-09 21:17:11.784 +09:00] [STDOUT] 6.993383
[2021-02-09 21:17:12.976 +09:00] [STDOUT] 5.887156
[2021-02-09 21:17:13.071 +09:00] [STDOUT] [AmplifyBloom] Null graphics device detected. Skipping effect silently.
[2021-02-09 21:17:13.078 +09:00] [STDOUT] (Filename: C:\buildslave\unity\build\Runtime/Export/Debug/Debug.bindings.h Line: 35)
[2021-02-09 21:17:13.088 +09:00] [ERROR] [Exiled.Events] Method "OnJoined" of the class "TextChat.Events.PlayerHandler" caused an exception when handling the event "Exiled.Events.Events+CustomEventHandler`1[[Exiled.Events.EventArgs.JoinedEventArgs, Exiled.Events, Version=2.1.31.0, Culture=neutral, PublicKeyToken=null]]"
[2021-02-09 21:17:13.094 +09:00] [STDOUT] Restart too long or the server has just started.
[2021-02-09 21:17:13.100 +09:00] [STDOUT] NullReferenceException: Object reference not set to an instance of an object
[2021-02-09 21:17:13.108 +09:00] [STDOUT]   at RemoteAdmin.QueryProcessor.Start () [0x0009a] in <beb2be7759da4e50a7938a1f4b98d542>:0
[2021-02-09 21:17:13.114 +09:00] [STDOUT] (Filename: <beb2be7759da4e50a7938a1f4b98d542> Line: 0)
[2021-02-09 21:17:13.121 +09:00] [STDOUT] NullReferenceException: Object reference not set to an instance of an object
[2021-02-09 21:17:13.127 +09:00] [STDOUT]   at Mirror.NetworkBehaviour.SendTargetRPCInternal (Mirror.NetworkConnection conn, System.Type invokeClass, System.String rpcName, Mirror.NetworkWriter writer, System.Int32 channelId) [0x000aa] in <97724ebd33dc4c039a9b4076103bfe57>:0
